DaystoShipActual	SalesForecast	ShipStatus	DaystoShipScheduled	SalesperCustomer	ProfitRatio	Category	City	Country/Region	CustomerName	Discount	NumberofRecords	OrderDate	Order ID	Person	PostalCode	ProductName	Profit	Quantity	Region	Returned	ProfitperOrder	 Sales 	Segment	ShipDate	ShipMode	State	SubCategory
5	$36 	Shipped Late	3	$23.98 	-23.80%	Technology	Albuquerque	United States	Shui Tom	20.00%	1	12/29/2016	CA-2016-152345	Anna Andreadi	87105	Mediabridge Sport Armband iPhone 5s	($6)	3	West	Yes	($5.69)	$24 	Consumer	1/3/2017	Second Class	New Mexico	Phones
3	$958 	Shipped On Time	3	$639.97 	33.80%	Technology	Los Angeles	United States	Andy Reiter	20.00%	1	4/11/2017	US-2017-136987	Anna Andreadi	90004	Canon PC-428 Personal Copier	$216 	4	West	Yes	$215.99 	$640 	Consumer	4/14/2017	Second Class	California	Copiers
3	$958 	Shipped On Time	3	$639.97 	33.80%	Technology	Los Angeles	United States	Andy Reiter	20.00%	1	4/11/2017	US-2017-136987	Anna Andreadi	90004	Canon PC-428 Personal Copier	$216 	4	West	Yes	$215.99 	$640 	Consumer	4/14/2017	Second Class	California	Copiers
5	$599 	Shipped Late	3	$399.96 	8.70%	Technology	Pleasant Grove	United States	Valerie Dominguez	20.00%	1	8/4/2016	CA-2016-126361	Anna Andreadi	84062	Panasonic KX T7731-B Digital phone	$35 	5	West	Yes	$35.00 	$400 	Consumer	8/9/2016	Second Class	Utah	Phones
5	$599 	Shipped Late	3	$399.96 	8.70%	Technology	Pleasant Grove	United States	Valerie Dominguez	20.00%	1	8/4/2016	CA-2016-126361	Anna Andreadi	84062	Panasonic KX T7731-B Digital phone	$35 	5	West	Yes	$35.00 	$400 	Consumer	8/9/2016	Second Class	Utah	Phones
5	$599 	Shipped Late	3	$399.96 	8.70%	Technology	Pleasant Grove	United States	Valerie Dominguez	20.00%	1	8/4/2016	CA-2016-126361	Anna Andreadi	84062	Panasonic KX T7731-B Digital phone	$35 	5	West	Yes	$35.00 	$400 	Consumer	8/9/2016	Second Class	Utah	Phones
5	$599 	Shipped Late	3	$399.96 	8.70%	Technology	Pleasant Grove	United States	Valerie Dominguez	20.00%	1	8/4/2016	CA-2016-126361	Anna Andreadi	84062	Panasonic KX T7731-B Digital phone	$35 	5	West	Yes	$35.00 	$400 	Consumer	8/9/2016	Second Class	Utah	Phones
5	$599 	Shipped Late	3	$399.96 	8.70%	Technology	Pleasant Grove	United States	Valerie Dominguez	20.00%	1	8/4/2016	CA-2016-126361	Anna Andreadi	84062	Panasonic KX T7731-B Digital phone	$35 	5	West	Yes	$35.00 	$400 	Consumer	8/9/2016	Second Class	Utah	Phones
5	$599 	Shipped Late	3	$399.96 	8.70%	Technology	Pleasant Grove	United States	Valerie Dominguez	20.00%	1	8/4/2016	CA-2016-126361	Anna Andreadi	84062	Panasonic KX T7731-B Digital phone	$35 	5	West	Yes	$35.00 	$400 	Consumer	8/9/2016	Second Class	Utah	Phones
5	$52 	Shipped Early	6	$35.02 	-6.30%	Technology	Chicago	United States	Joy Daniels	20.00%	1	12/14/2016	CA-2016-148950	Kelly Williams	60610	Belkin Standard 104 key USB Keyboard	($2)	3	Central	Yes	($2.19)	$35 	Consumer	12/19/2016	Standard Class	Illinois	Accessories
5	$52 	Shipped Early	6	$35.02 	-6.30%	Technology	Chicago	United States	Joy Daniels	20.00%	1	12/14/2016	CA-2016-148950	Kelly Williams	60610	Belkin Standard 104 key USB Keyboard	($2)	3	Central	Yes	($2.19)	$35 	Consumer	12/19/2016	Standard Class	Illinois	Accessories
5	$52 	Shipped Early	6	$35.02 	-6.30%	Technology	Chicago	United States	Joy Daniels	20.00%	1	12/14/2016	CA-2016-148950	Kelly Williams	60610	Belkin Standard 104 key USB Keyboard	($2)	3	Central	Yes	($2.19)	$35 	Consumer	12/19/2016	Standard Class	Illinois	Accessories
4	$163 	Shipped Early	6	$108.77 	2.50%	Technology	Quincy	United States	Eric Murdock	20.00%	1	10/1/2017	CA-2017-148873	Kelly Williams	62301	Lenovo 17-Key USB Numeric Keypad	$3 	4	Central	Yes	$2.72 	$109 	Consumer	10/5/2017	Standard Class	Illinois	Accessories
4	$163 	Shipped Early	6	$108.77 	2.50%	Technology	Quincy	United States	Eric Murdock	20.00%	1	10/1/2017	CA-2017-148873	Kelly Williams	62301	Lenovo 17-Key USB Numeric Keypad	$3 	4	Central	Yes	$2.72 	$109 	Consumer	10/5/2017	Standard Class	Illinois	Accessories
4	$52 	Shipped Early	6	$35.04 	-20.00%	Technology	Chicago	United States	Berenike Kampe	20.00%	1	12/6/2016	US-2016-140452	Kelly Williams	60610	Shocksock Galaxy S4 Armband	($7)	4	Central	Yes	($7.01)	$35 	Consumer	12/10/2016	Standard Class	Illinois	Phones
4	$52 	Shipped Early	6	$35.04 	-20.00%	Technology	Chicago	United States	Berenike Kampe	20.00%	1	12/6/2016	US-2016-140452	Kelly Williams	60610	Shocksock Galaxy S4 Armband	($7)	4	Central	Yes	($7.01)	$35 	Consumer	12/10/2016	Standard Class	Illinois	Phones
4	$52 	Shipped Early	6	$35.04 	-20.00%	Technology	Chicago	United States	Berenike Kampe	20.00%	1	12/6/2016	US-2016-140452	Kelly Williams	60610	Shocksock Galaxy S4 Armband	($7)	4	Central	Yes	($7.01)	$35 	Consumer	12/10/2016	Standard Class	Illinois	Phones
4	$52 	Shipped Early	6	$35.04 	-20.00%	Technology	Chicago	United States	Berenike Kampe	20.00%	1	12/6/2016	US-2016-140452	Kelly Williams	60610	Shocksock Galaxy S4 Armband	($7)	4	Central	Yes	($7.01)	$35 	Consumer	12/10/2016	Standard Class	Illinois	Phones
4	$52 	Shipped Early	6	$35.04 	-20.00%	Technology	Chicago	United States	Berenike Kampe	20.00%	1	12/6/2016	US-2016-140452	Kelly Williams	60610	Shocksock Galaxy S4 Armband	($7)	4	Central	Yes	($7.01)	$35 	Consumer	12/10/2016	Standard Class	Illinois	Phones
4	$52 	Shipped Early	6	$35.04 	-20.00%	Technology	Chicago	United States	Berenike Kampe	20.00%	1	12/6/2016	US-2016-140452	Kelly Williams	60610	Shocksock Galaxy S4 Armband	($7)	4	Central	Yes	($7.01)	$35 	Consumer	12/10/2016	Standard Class	Illinois	Phones
4	$252 	Shipped Early	6	$167.95 	-16.30%	Technology	Pasadena	United States	Xylona Preis	20.00%	1	11/14/2019	US-2019-136679	Kelly Williams	77506	V7 USB Numeric Keypad	($27)	6	Central	Yes	($27.29)	$168 	Consumer	11/18/2019	Standard Class	Texas	Accessories
4	$252 	Shipped Early	6	$167.95 	-16.30%	Technology	Pasadena	United States	Xylona Preis	20.00%	1	11/14/2019	US-2019-136679	Kelly Williams	77506	V7 USB Numeric Keypad	($27)	6	Central	Yes	($27.29)	$168 	Consumer	11/18/2019	Standard Class	Texas	Accessories
4	$646 	Shipped Early	6	$431.14 	-6.30%	Technology	San Antonio	United States	Luke Foster	20.00%	1	7/26/2016	CA-2016-169019	Kelly Williams	78207	Microsoft Natural Keyboard Elite	($27)	9	Central	Yes	($26.95)	$431 	Consumer	7/30/2016	Standard Class	Texas	Accessories
4	$646 	Shipped Early	6	$431.14 	-6.30%	Technology	San Antonio	United States	Luke Foster	20.00%	1	7/26/2016	CA-2016-169019	Kelly Williams	78207	Microsoft Natural Keyboard Elite	($27)	9	Central	Yes	($26.95)	$431 	Consumer	7/30/2016	Standard Class	Texas	Accessories
4	$646 	Shipped Early	6	$431.14 	-6.30%	Technology	San Antonio	United States	Luke Foster	20.00%	1	7/26/2016	CA-2016-169019	Kelly Williams	78207	Microsoft Natural Keyboard Elite	($27)	9	Central	Yes	($26.95)	$431 	Consumer	7/30/2016	Standard Class	Texas	Accessories
4	$646 	Shipped Early	6	$431.14 	-6.30%	Technology	San Antonio	United States	Luke Foster	20.00%	1	7/26/2016	CA-2016-169019	Kelly Williams	78207	Microsoft Natural Keyboard Elite	($27)	9	Central	Yes	($26.95)	$431 	Consumer	7/30/2016	Standard Class	Texas	Accessories
4	$646 	Shipped Early	6	$431.14 	-6.30%	Technology	San Antonio	United States	Luke Foster	20.00%	1	7/26/2016	CA-2016-169019	Kelly Williams	78207	Microsoft Natural Keyboard Elite	($27)	9	Central	Yes	($26.95)	$431 	Consumer	7/30/2016	Standard Class	Texas	Accessories
4	$646 	Shipped Early	6	$431.14 	-6.30%	Technology	San Antonio	United States	Luke Foster	20.00%	1	7/26/2016	CA-2016-169019	Kelly Williams	78207	Microsoft Natural Keyboard Elite	($27)	9	Central	Yes	($26.95)	$431 	Consumer	7/30/2016	Standard Class	Texas	Accessories
4	$90 	Shipped Early	6	$59.98 	44.00%	Technology	Columbia	United States	Duane Noonan	0.00%	1	9/20/2016	CA-2016-166744	Chuck Magee	21044	Logitech 910-002974 M325 Wireless Mouse for Web Scrolling	$26 	2	East	Yes	$26.39 	$60 	Consumer	9/24/2016	Standard Class	Maryland	Accessories
4	$90 	Shipped Early	6	$59.98 	44.00%	Technology	Columbia	United States	Duane Noonan	0.00%	1	9/20/2016	CA-2016-166744	Chuck Magee	21044	Logitech 910-002974 M325 Wireless Mouse for Web Scrolling	$26 	2	East	Yes	$26.39 	$60 	Consumer	9/24/2016	Standard Class	Maryland	Accessories
4	$90 	Shipped Early	6	$59.98 	44.00%	Technology	Columbia	United States	Duane Noonan	0.00%	1	9/20/2016	CA-2016-166744	Chuck Magee	21044	Logitech 910-002974 M325 Wireless Mouse for Web Scrolling	$26 	2	East	Yes	$26.39 	$60 	Consumer	9/24/2016	Standard Class	Maryland	Accessories
6	$319 	Shipped On Time	6	$212.80 	45.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	"Logitech Wireless Boombox Speaker - portable - wireless, wired"	$96 	2	East	Yes	$95.76 	$213 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$319 	Shipped On Time	6	$212.80 	45.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	"Logitech Wireless Boombox Speaker - portable - wireless, wired"	$96 	2	East	Yes	$95.76 	$213 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$319 	Shipped On Time	6	$212.80 	45.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	"Logitech Wireless Boombox Speaker - portable - wireless, wired"	$96 	2	East	Yes	$95.76 	$213 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$319 	Shipped On Time	6	$212.80 	45.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	"Logitech Wireless Boombox Speaker - portable - wireless, wired"	$96 	2	East	Yes	$95.76 	$213 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$319 	Shipped On Time	6	$212.80 	45.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	"Logitech Wireless Boombox Speaker - portable - wireless, wired"	$96 	2	East	Yes	$95.76 	$213 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$319 	Shipped On Time	6	$212.80 	45.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	"Logitech Wireless Boombox Speaker - portable - wireless, wired"	$96 	2	East	Yes	$95.76 	$213 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$319 	Shipped On Time	6	$212.80 	45.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	"Logitech Wireless Boombox Speaker - portable - wireless, wired"	$96 	2	East	Yes	$95.76 	$213 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$319 	Shipped On Time	6	$212.80 	45.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	"Logitech Wireless Boombox Speaker - portable - wireless, wired"	$96 	2	East	Yes	$95.76 	$213 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$319 	Shipped On Time	6	$212.80 	45.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	"Logitech Wireless Boombox Speaker - portable - wireless, wired"	$96 	2	East	Yes	$95.76 	$213 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$319 	Shipped On Time	6	$212.80 	45.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	"Logitech Wireless Boombox Speaker - portable - wireless, wired"	$96 	2	East	Yes	$95.76 	$213 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$319 	Shipped On Time	6	$212.80 	45.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	"Logitech Wireless Boombox Speaker - portable - wireless, wired"	$96 	2	East	Yes	$95.76 	$213 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$319 	Shipped On Time	6	$212.80 	45.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	"Logitech Wireless Boombox Speaker - portable - wireless, wired"	$96 	2	East	Yes	$95.76 	$213 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$319 	Shipped On Time	6	$212.80 	45.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	"Logitech Wireless Boombox Speaker - portable - wireless, wired"	$96 	2	East	Yes	$95.76 	$213 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$319 	Shipped On Time	6	$212.80 	45.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	"Logitech Wireless Boombox Speaker - portable - wireless, wired"	$96 	2	East	Yes	$95.76 	$213 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$109 	Shipped On Time	6	$72.64 	30.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	SanDisk Cruzer 64 GB USB Flash Drive	$22 	2	East	Yes	$21.79 	$73 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$109 	Shipped On Time	6	$72.64 	30.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	SanDisk Cruzer 64 GB USB Flash Drive	$22 	2	East	Yes	$21.79 	$73 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$109 	Shipped On Time	6	$72.64 	30.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	SanDisk Cruzer 64 GB USB Flash Drive	$22 	2	East	Yes	$21.79 	$73 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$109 	Shipped On Time	6	$72.64 	30.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	SanDisk Cruzer 64 GB USB Flash Drive	$22 	2	East	Yes	$21.79 	$73 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$109 	Shipped On Time	6	$72.64 	30.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	SanDisk Cruzer 64 GB USB Flash Drive	$22 	2	East	Yes	$21.79 	$73 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$109 	Shipped On Time	6	$72.64 	30.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	SanDisk Cruzer 64 GB USB Flash Drive	$22 	2	East	Yes	$21.79 	$73 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$109 	Shipped On Time	6	$72.64 	30.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	SanDisk Cruzer 64 GB USB Flash Drive	$22 	2	East	Yes	$21.79 	$73 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$109 	Shipped On Time	6	$72.64 	30.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	SanDisk Cruzer 64 GB USB Flash Drive	$22 	2	East	Yes	$21.79 	$73 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$109 	Shipped On Time	6	$72.64 	30.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	SanDisk Cruzer 64 GB USB Flash Drive	$22 	2	East	Yes	$21.79 	$73 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$109 	Shipped On Time	6	$72.64 	30.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	SanDisk Cruzer 64 GB USB Flash Drive	$22 	2	East	Yes	$21.79 	$73 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$109 	Shipped On Time	6	$72.64 	30.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	SanDisk Cruzer 64 GB USB Flash Drive	$22 	2	East	Yes	$21.79 	$73 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$109 	Shipped On Time	6	$72.64 	30.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	SanDisk Cruzer 64 GB USB Flash Drive	$22 	2	East	Yes	$21.79 	$73 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$109 	Shipped On Time	6	$72.64 	30.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	SanDisk Cruzer 64 GB USB Flash Drive	$22 	2	East	Yes	$21.79 	$73 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$109 	Shipped On Time	6	$72.64 	30.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	SanDisk Cruzer 64 GB USB Flash Drive	$22 	2	East	Yes	$21.79 	$73 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$136 	Shipped On Time	6	$90.48 	26.00%	Technology	Rockville	United States	Maribeth Schnelling	0.00%	1	2/4/2018	CA-2018-150077	Chuck Magee	20852	AT&T 17929 Lendline Telephone	$24 	2	East	Yes	$23.52 	$90 	Consumer	2/10/2018	Standard Class	Maryland	Phones
6	"$1,946 "	Shipped On Time	6	"$1,299.66 "	27.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	Apple iPhone 5	$351 	2	East	Yes	$350.91 	"$1,300 "	Consumer	9/26/2019	Standard Class	New York	Phones
6	"$1,946 "	Shipped On Time	6	"$1,299.66 "	27.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	Apple iPhone 5	$351 	2	East	Yes	$350.91 	"$1,300 "	Consumer	9/26/2019	Standard Class	New York	Phones
6	"$1,946 "	Shipped On Time	6	"$1,299.66 "	27.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	Apple iPhone 5	$351 	2	East	Yes	$350.91 	"$1,300 "	Consumer	9/26/2019	Standard Class	New York	Phones
6	"$1,946 "	Shipped On Time	6	"$1,299.66 "	27.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	Apple iPhone 5	$351 	2	East	Yes	$350.91 	"$1,300 "	Consumer	9/26/2019	Standard Class	New York	Phones
6	"$1,946 "	Shipped On Time	6	"$1,299.66 "	27.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	Apple iPhone 5	$351 	2	East	Yes	$350.91 	"$1,300 "	Consumer	9/26/2019	Standard Class	New York	Phones
6	"$1,946 "	Shipped On Time	6	"$1,299.66 "	27.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	Apple iPhone 5	$351 	2	East	Yes	$350.91 	"$1,300 "	Consumer	9/26/2019	Standard Class	New York	Phones
6	"$1,946 "	Shipped On Time	6	"$1,299.66 "	27.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	Apple iPhone 5	$351 	2	East	Yes	$350.91 	"$1,300 "	Consumer	9/26/2019	Standard Class	New York	Phones
6	"$1,946 "	Shipped On Time	6	"$1,299.66 "	27.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	Apple iPhone 5	$351 	2	East	Yes	$350.91 	"$1,300 "	Consumer	9/26/2019	Standard Class	New York	Phones
6	"$1,946 "	Shipped On Time	6	"$1,299.66 "	27.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	Apple iPhone 5	$351 	2	East	Yes	$350.91 	"$1,300 "	Consumer	9/26/2019	Standard Class	New York	Phones
6	"$1,946 "	Shipped On Time	6	"$1,299.66 "	27.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	Apple iPhone 5	$351 	2	East	Yes	$350.91 	"$1,300 "	Consumer	9/26/2019	Standard Class	New York	Phones
6	"$1,946 "	Shipped On Time	6	"$1,299.66 "	27.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	Apple iPhone 5	$351 	2	East	Yes	$350.91 	"$1,300 "	Consumer	9/26/2019	Standard Class	New York	Phones
6	"$1,946 "	Shipped On Time	6	"$1,299.66 "	27.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	Apple iPhone 5	$351 	2	East	Yes	$350.91 	"$1,300 "	Consumer	9/26/2019	Standard Class	New York	Phones
6	"$1,946 "	Shipped On Time	6	"$1,299.66 "	27.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	Apple iPhone 5	$351 	2	East	Yes	$350.91 	"$1,300 "	Consumer	9/26/2019	Standard Class	New York	Phones
6	"$1,946 "	Shipped On Time	6	"$1,299.66 "	27.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	Apple iPhone 5	$351 	2	East	Yes	$350.91 	"$1,300 "	Consumer	9/26/2019	Standard Class	New York	Phones
6	$90 	Shipped On Time	6	$59.97 	34.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired	$20 	3	East	Yes	$20.39 	$60 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$90 	Shipped On Time	6	$59.97 	34.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired	$20 	3	East	Yes	$20.39 	$60 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$90 	Shipped On Time	6	$59.97 	34.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired	$20 	3	East	Yes	$20.39 	$60 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$90 	Shipped On Time	6	$59.97 	34.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired	$20 	3	East	Yes	$20.39 	$60 	Consumer	9/26/2019	Standard Class	New York	Accessories
6	$90 	Shipped On Time	6	$59.97 	34.00%	Technology	New York City	United States	Seth Vernon	0.00%	1	9/20/2019	CA-2019-100111	Chuck Magee	10035	Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired	$20 	3	East	Yes	$20.39 	$60 	Consumer	9/26/2019	Standard Class	New York	Accessories
